-1.999700735229549764e+01 , -3.046331147883439616e+00 , -1.117665973146742964e+01
9.699813509939624323e-01 , -1.604945806016485343e-01 , 9.125399888688480454e-02
-1.917072299137919100e-01 , -2.955625000000000058e-01 , -1.251193541031379919e+00
7.365522773596194783e-01 , -2.723011124811399730e-01 , -5.478520923258043407e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
1.141057240365579872e+00 , 1.783350011227048670e-01 , 1.444173779483730879e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
2.028554642479182935e+00 , 6.283164605311510886e-01 , 8.306156767841053057e-01
5.337353741706110100e-01 , 1.257175066086378745e+00 , -2.247248822563603921e-01
3.169962027611904709e+00 , 9.494404546932913025e-01 , 2.449714986386234195e+00
1.359510552318945464e+00 , -2.292393836667039331e-02 , 6.451977419035279659e-01
8.713329981806881841e-02 , -2.450699074798196042e-02 , -1.581956519551868667e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-7.007532751955189099e+00 , -6.223404533905801728e+00 , -7.391071650865016274e+00
7.975468308572151166e-01 , 1.003080097104728230e+00 , 9.241426105541977742e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-3.392997134370380863e+00 , -3.351514324940493950e+00 , -6.186392334143951288e+00
1.624388719587972929e+00 , -8.170440470613360429e-01 , 6.444149155769421933e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
1.170679776709910414e+00 , -7.348989229029878611e-04 , 3.450811834419970636e-01
3.387597985545209411e+00 , 1.152222069422799811e+00 , 1.627625299047384289e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-4.022539533212095897e+00 , -3.998876103868910548e+01 , -2.446675442104958620e+01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
7.103264719221074053e-01 , 4.719782707435638547e-01 , 9.179732749859146335e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-5.331012795975515672e+01 , -6.649582439436014347e+00 , -3.621739734139877243e+01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-1.541500830020111623e+00 , -5.215739007561543517e+00 , -1.093196722941831567e+01
1.032458497048745594e+00 , 5.161962350584379244e-01 , 1.936177536983536840e-01
-2.768573556327926788e+00 , -1.227963610818239681e+00 , -1.478357905840175679e+00
5.699068441171462052e-02 , -2.497115918649365773e-01 , -2.193542494145745425e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
1.859897976087535820e+00 , 1.225776358774563590e+00 , 6.377604369454745736e-01
4.119687588811224432e-01 , 6.237499999999999989e-02 , 9.816541164163285205e-02
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
5.575693115787418996e-01 , 1.838145019710256678e-01 , 9.721781913464024871e-01
-9.418003554181105130e+01 , -5.615616947239414003e+01 , -5.695450947512964035e+01
6.109333216196452532e-02 , -1.300628654076226021e-01 , -2.400534644680731300e-01
1.253698488106346431e+00 , -1.925455263203124101e-01 , 4.506565363567158755e-01
-5.889590347528155689e+00 , -6.044589327138217172e+00 , -3.740701931396923641e+00
-9.369710698404684068e-01 , 1.341082892834587481e+00 , -1.230375192256844219e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
2.706114726203257881e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-4.036960309245428924e+00 , -3.073377344074119222e+01 , -1.926621597958815824e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-3.147245860081106933e-02 , -1.162140534745655707e+00 , -4.368570667486641468e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-8.426397408258880617e+00 , -1.594799219254737466e+01 , -1.211062260066196394e+01
-1.288637170770604801e+00 , -1.447290333470043322e+00 , -3.227750112259695214e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
2.286321677704683974e+00 , 2.427969316000937738e-01 , 4.222234176488006141e-01
1.124311676889879902e-01 , -1.515502424465298703e-01 , -2.216443342611690848e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-3.505656746123266032e+01 , -3.331906576356914229e+00 , -6.321742379438647141e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-2.096801394283297482e-01 , -1.819324777981514984e-01 , -4.196631390912919368e-01
0.000000000000000000e+00 , -2.502979930891458338e+01 , 0.000000000000000000e+00
3.112100395741292935e+00 , 1.318697647213779245e+00 , 2.216529541713952334e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
8.032385322263061456e-01 , -1.740239316629074828e+00 , -4.299678833457646121e+00
4.882141513558222456e-01 , -4.479431264707103288e+00 , -4.114731280114913403e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
1.581776554021912418e+00 , 8.089622212002336998e-02 , 1.173655841665581345e+00
5.944678569600635454e-01 , -5.397426991555433595e+00 , -1.490877873372001394e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
4.123237111635671415e-01 , -1.019275481082860146e+01 , -2.787380290215979439e+00
1.266886545570019285e-01 , 9.753480240049533512e-02 , 6.576262975693580870e-03
-2.229874896633337489e+00 , -2.555127164288662489e-01 , -8.217786622137854824e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-8.277899113976157963e+00 , -6.293276494432785917e+00 , -3.446324575681307234e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
5.818157302862234648e-01 , 5.991391649532785690e-01 , -8.425033701033601830e-02
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
3.522134922643988197e+00 , 1.378678310137539276e+00 , 6.453514115378030658e-01
7.453712234579688012e-01 , 1.400000000000000133e-01 , 5.000000000000000278e-02
-4.137018321204929627e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-2.538469174818678198e+01 , -9.622507320030713185e-01 , -5.559875325153749159e+00
2.490521262798797597e+00 , -1.489626077344741439e+01 , 4.756347032297636446e-02
2.668112846593223786e+00 , 1.335493585820709317e+00 , 1.983420346085136066e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-4.204918948220672803e-01 , 8.324514596179519721e-01 , 1.100467243519691607e+00
-3.751822149510050330e+00 , -8.475523286911407439e+00 , -3.847662381166156997e+00
2.845221648582844765e+00 , -1.016693687353834141e+00 , 1.728590737942339972e+00
2.554794847978964611e+00 , 1.912345428239849099e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-1.700034601374950549e+00 , -6.503987361015781676e-01 , -1.500000000000000222e-01
-6.369889500508561397e+00 , -1.130982909957932847e+01 , -1.609865198680699194e+01
-1.148354256756375591e+00 , -7.291754223724639106e-01 , -1.014213046008453523e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
5.179107074540201944e-02 , -3.835800772738036102e-01 , -4.719861446024226082e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
7.185071280214208600e-02 , -4.837886101912801662e-01 , -3.597378180395955360e-01
4.344098133942347895e-02 , -2.925000000000000377e-01 , -8.612613761345427887e-01
-4.848939961820607714e+00 , -9.994480810393097769e+00 , -1.054849580565561062e+01
1.101141968761839771e-03 , -1.103320574571052148e+00 , -2.174130086849864751e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
1.732240791702379656e-01 , -5.304023718146124722e-01 , -6.391004993640461151e-01
4.266161290698958775e-01 , -5.456613637375727910e-01 , -2.617271789524682202e-01
-2.994704113749753205e+00 , -5.635077922693648489e+00 , -4.530377157769358121e+00
-6.147770321624182799e+00 , -1.361622138363296308e+01 , -5.934194517368771571e-01
-2.753660293455172159e+00 , -2.448657166568604993e+00 , -4.829182211731740004e+00
-1.054324930694644155e-02 , -6.223110632992299163e-01 , -1.972601392174432977e+00
3.149984117147476503e+00 , 1.834310976527700143e+00 , 6.275360556652325172e-01
4.242846116919885002e-02 , -5.559554931457741933e-01 , -4.943269709694136371e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
1.964658975403057450e+00 , 1.092105955697941333e+00 , 4.149124622031321596e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
9.983670020190660299e-01 , 1.504344760473310449e+00 , 1.569457590255499913e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
4.015667077148663000e-01 , -5.040800799860328807e-01 , -4.274118210216124591e-01
-1.413664242210020738e+01 , -2.638563952303341509e+00 , -4.625029008308708001e+00
2.587599876130346033e+00 , 1.291467904216132778e+00 , 1.822459124914380446e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
8.694154496240139585e-01 , 4.696906482582590692e-01 , 5.040610724689240651e-01
3.164771344027412225e-01 , -3.367349444668372715e-01 , -1.675685326962761401e-01
